"country_text_id","year","order_safety_gdp_perc_oecd_num_ds","order_safety_gdpcapita_oecd_num_ds","hom_rate_unodc_num_ds","theft_rate_unodc_num_ds","burg_rate_unodc_num_ds","crime_rate_unodc_num_ds","orgacrime_gcr_num_ds","reliab_police_gcr_num_ds","trust_gwp_num_ds","domsec_ds"
"CPV",2015,1.07414726863418,-1.30802940071685,-0.742217262372504,0.282295752592289,0.216137327130122,0.247603671833084,-0.518447080391559,0.131203559256017,-0.70050093254752,-0.5435910695988
"CPV",2016,0.577841467486785,-1.67668207068699,-0.94974368917054,0.376970590689225,0.295200906200618,0.369711898794347,-0.526441796432166,-0.00715078530295723,-0.687360506223022,-0.814517060403657
"CRI",1990,1.09147571136069,-1.63074561664376,-0.315013183760193,-0.474206501098043,-0.0596844333873169,-0.402256384633608,0.354750837094724,-0.23388872373382,-0.948270397072838,-0.821936470317691
"CRI",1991,0.867369535877913,-1.74406999734564,-0.247860307363704,-0.358748190953461,0.115236959655672,-0.25963787490597,0.464169185456023,-0.172182535049926,-0.908046809888286,-0.787184202830386
"CRI",1992,1.05833027043753,-1.45802072979804,-0.393808883971217,-0.267613803991501,0.137513951671631,-0.195788097226652,0.359220998503685,-0.176736591633007,-0.855637727203096,-0.746420868695054
"CRI",1993,0.954607025000139,-1.41295551418004,-0.372675966787581,-0.232321475994832,0.127876918872266,-0.177866379868606,0.333773956939612,-0.158984361913366,-0.779983183696789,-0.713710265148207
"CRI",1994,1.05315006535521,-1.35519963678098,-0.461376014397338,-0.236024100439249,0.167933548028634,-0.164034107033656,0.146362747280649,-0.181846735255252,-0.571801532875226,-0.738460352173557
"CRI",1996,0.989322322911995,-1.24752216687184,-0.453180834601669,-0.758805277834874,0.0477766270285846,-0.576513111208176,0.250860347249516,-0.116786631110354,-0.672033186771783,-0.652831289560038
"CRI",1997,1.27536568849858,-1.17328222198745,-0.5216652229689,-0.7538037462629,-0.00826922610082796,-0.426547883555275,0.368546253450036,-0.106544602724735,-0.796458234103577,-0.640861912098381
"CRI",1998,1.46184365231155,-1.14006171308005,-0.556343046609295,-0.571620664590794,0.0380426750493484,-0.459022287246336,0.123948229509277,0.11947019111755,-0.711005787511139,-0.457240949220126
"CRI",1999,1.25455777193719,-1.25447766679949,-0.611789919569723,-0.290379800066627,0.300785125973935,-0.253122224021737,0.0600297357939841,-0.144232941180598,-0.580313967843864,-0.717783912559755
"CRI",2000,1.60771115831831,-0.863203828013231,-0.609322845549813,-0.394203751786484,0.0384618465010633,-0.165156957865088,0.13125370610993,0.018387491331862,-0.797828282637742,-0.473395376800018
"CRI",2001,1.13299755932803,-1.33036491254114,-0.620508688715042,-0.237087240399753,0.234217939884793,-0.16294673045543,0.224216151124583,0.0323002799775185,-0.708998566223077,-0.598815293136039
"CRI",2002,1.50104804621294,-0.956534696453745,-0.610753957980517,-0.290952458201052,0.165187391650784,-0.224909585555653,0.0997319514648039,0.0870247681391392,-0.637125571413371,-0.444918529938158
"CRI",2003,1.49880794208966,-0.950467300899911,-0.717205357187472,-0.888350906100479,-0.109911891630132,-0.350788556328627,-0.106864867719547,0.065682636744378,-0.770709403662085,-0.487802308927701
"CRI",2004,1.24499612712013,-0.885563142122756,-0.652372497830041,-0.820845714317937,0.0440570285300712,-0.474876755701127,-0.0149642451886284,0.0337137789444403,-0.658247275429066,-0.478446310350902
"CRI",2005,1.48812075704261,-0.855204525344079,-0.779301527192628,-0.791170404729736,0.0704978183136339,-0.386657063190943,-0.0976937581925833,-0.0485368130270352,-0.89965796186929,-0.568951126261705
"CRI",2006,1.49219243159201,-0.858245165028105,-0.803671742684107,-0.672064036196695,0.14579165998022,-0.409958714635007,0.0325818729789776,-0.0963582758821179,-0.633041629194994,-0.614803809992683
"CRI",2007,1.86155115666532,-0.71986789818637,-0.830433590020497,-0.57757909393082,0.101493323674425,-0.385890354968351,-0.06805711802748,-0.282279947975866,-0.829564157570111,-0.732587664967615
"CRI",2008,1.75385942013066,-0.936079572652753,-1.04873686728299,-0.511009658113792,0.208771541146541,-0.30043967355149,0.132582178654641,-0.330043666611431,-1.02791785431752,-0.88926234925887
"CRI",2009,1.82734992788149,-1.13880562621018,-1.05672013597546,-0.356394066661456,0.277024103012571,-0.187063533559948,0.131121194380001,0.0622760926251074,-0.73107688976961,-0.631706671225118
"CRI",2010,1.74792849497896,-0.765584429846567,-1.05111023219211,-0.264131235189713,0.269244065234973,-0.138488439207681,-0.374481229548193,0.301358922211598,-0.829564157570111,-0.329767742989124
"CRI",2011,1.81354217899925,-0.864282346264458,-0.972114329906316,-0.263298400576512,0.200753441390729,-0.167018960984417,-0.88959644425563,0.335689216543388,-1.43031083366916,-0.309951397813784
"CRI",2012,1.51462204605706,-0.907037147121451,-0.856789252606922,-0.51000047090294,0.161967169424306,-0.322226191941772,-0.178019469937351,0.440224603836905,-0.535452738509891,-0.207932854414143
"CRI",2013,1.89961323066687,-0.73819223875459,-0.855942235757768,0.0634594292210062,0.169986917905797,0.0348147438751114,0.243011117483509,0.487244464016383,-0.633041629194994,-0.12127816000747
"CRI",2014,2.11233352868254,-0.592304270302723,-0.953817642900169,-0.119803153535992,0.139304358900811,0.078384071967882,0.155930670108518,0.551828033650962,-0.73107688976961,-0.0523324914160337
"CRI",2015,2.09862352683304,-0.529699414763302,-1.05132633100986,-0.411686711959961,0.0588843224784304,-0.179320814885074,0.153539900192411,0.551828033650962,-0.535452738509891,-0.0594435681712808
"CRI",2016,2.2220941660775,-0.402334893964843,-1.06894876794663,-0.585779717489185,0.225194381146166,-0.342904292430976,-0.0441032155494995,0.170578447115663,-0.633041629194994,-0.336198159187516
"CRI",2017,2.0037981928199,-0.397533731437452,-1.09001111579195,-0.52581969203195,0.115501355543548,-0.30614790671169,-0.187260264791086,0.367281286974431,-0.341592084510429,-0.180955541319079
"CYP",1990,0.0814968621803642,-0.283877616048264,1.44318714842836,-0.937406047785014,-0.533079686819902,-0.877770717659,0.801388433863066,0.683342888477609,0.543417893815382,0.758135407939956
"CYP",1991,0.290404093056617,-0.0880837984524147,2.17601263550052,-1.01662823341574,-0.571879188551726,-0.939194460623844,0.768054508646328,0.582866172076366,0.694799402024407,0.92107285275442
"CYP",1992,0.166582764290995,-0.40130786577807,1.9693431609549,-1.00714308003055,-0.578925510432568,-0.937463879196015,0.648240485854811,0.686544736351335,0.419410169312529,0.862225987730932
"CYP",1993,0.195221945048907,-0.184546605204687,1.48783191528156,-1.06126101029488,-0.446889158748856,-0.898986937052826,0.68724208165706,0.622095350468986,0.383301133115497,0.74845965754774
"CYP",1994,0.368520287830302,-0.306704836358007,1.25590601500901,-1.12467051076896,-0.529536402713255,-0.972426608463741,0.606705454994042,0.482224858711685,0.23612162486336,0.54064475832377
"CYP",1996,-0.0452499975977754,-0.453077671028926,0.994574943131641,-1.19859535897599,-0.540199183867507,-1.01223172732266,0.503624310633399,0.663915826410687,0.298575607644853,0.578720762499238
"CYP",1997,0.296172910716842,-0.287338412014234,1.41770686032386,-1.19151077626602,-0.668255092060228,-1.07710548045949,0.780713434785445,0.668656682647,0.247749801292104,0.738708002371047
"CYP",1998,0.358251400413677,-0.212776440848171,1.31700981312994,-1.13736370118466,-0.526492174981888,-1.11805300673724,0.482576672393543,0.355583197471609,0.427848164733147,0.48069690409979
"CYP",1999,0.153343100648791,-0.248695777647336,1.04208990037646,-1.0591046048815,-0.430850608363987,-0.882242682691653,0.623144622248255,0.432361137621624,0.360508398560559,0.461969313648907
"CYP",2000,-0.0433660110072358,-0.619911339532018,1.24088639750139,-1.19417970907241,-0.618130191641746,-1.1128495745911,0.966659912080702,0.496925785173161,0.196607070619434,0.458976819647291
"CYP",2001,-0.170216438941071,-0.266640837933883,1.35754400352325,-1.11409985478374,-0.865652541901608,-1.12908055801988,0.763348941590153,0.827270713188727,0.489169679052827,0.857619852615872
"CYP",2002,0.107788722255263,-0.259472095307539,2.05305977595635,-0.94160427551847,-0.642673614441273,-0.929600308379919,0.745849572866757,0.51907345368421,0.40231382076795,0.788747234498671
"CYP",2003,0.183763251317374,-0.593276971810468,0.803780502998388,-0.98283586675663,-0.0133418737381368,-0.627955008106734,0.74127381571695,0.330886997377274,0.158539179030284,0.219895353732541
"CYP",2004,0.425596344943082,-0.343092668549724,0.69607371239107,-1.14375554258672,0.0163267566308507,-0.66699817592399,0.475119287356944,0.368317978807398,0.0685302703433253,0.294204062397754
"CYP",2005,0.0723824436455542,-0.452790874085898,0.503025494078131,-1.12046914509568,-0.120794235868773,-0.741387978534135,0.836795653258324,0.343478515719403,0.263224638267424,0.193087760912773
"CYP",2006,0.155188381813028,-0.439585099791884,0.7847057654079,-0.971861514243241,-0.0711335285532474,-0.656165586632339,0.77938146180049,0.62449048780507,0.878325931817576,0.49676011967329
"CYP",2007,0.130137663932779,-0.137383115617216,0.928076025044749,-0.960247156425191,-0.194607992061398,-0.718900307185466,0.909437470206819,0.577165155881742,0.878325931817576,0.581823596425149
"CYP",2008,-0.0804912081716779,-0.341789536767723,1.25204307951613,-1.06205661928233,-0.22081897907774,-0.776599769245124,1.41958128961642,0.962882374018619,0.786826736452693,0.918807571782241
"CYP",2009,0.0186071303157193,-0.520193235322603,0.609161133849691,-1.11679424228887,-0.253969341068144,-0.817380963277782,1.39973122671397,0.867808819227384,0.0410085502439374,0.625608196775683
"CYP",2010,0.176701077305559,-0.250403759048403,1.36484327821465,-0.982100007852295,-0.0748589218642413,-0.662369310282562,1.01712279063584,0.562057869623608,0.135621504005461,0.649393718366206
"CYP",2011,0.279445754900676,-0.251501210783966,1.28212399212361,-0.982049352431811,-0.0483131342846028,-0.647431128942505,0.589348546305461,0.772199330021256,0.135621504005461,0.797992892813879
"CYP",2012,0.350621725200134,-0.493715403474201,0.500994538088331,-1.03297840843679,-0.156645499419737,-0.728737871781529,0.710382621992686,0.662253103915257,-0.0540143349474617,0.438966295710782
"CYP",2013,0.405613717077777,-0.423357170432854,1.05836747229072,-1.15284474416094,-0.233425222489217,-0.819395009786765,0.722425838482796,0.419196726335916,-0.633041629194994,0.405460617090704
"CYP",2014,0.214986962009859,-0.574696456400278,1.13802901342478,-1.28402538354705,-0.333839375593879,-0.92670704516104,0.698835738021179,0.370957367830482,-0.633041629194994,0.343510012464094
"CYP",2015,0.177818692757235,-0.615655716762969,0.87456254837584,-1.31221159501984,-0.457584599014489,-1.01138952794513,0.599887105064003,0.370957367830482,-0.829564157570111,0.264110747099545
"CYP",2016,0.303780128284036,-0.410315353603032,1.00792787285892,-1.42887930777946,-0.552003190091146,-1.1109593226191,0.0178650698712745,0.152829513171463,-0.245309604148825,0.180555237449292
"CYP",2017,0.146220638999491,-0.288834231101463,1.50368818695553,-1.40511855932235,-0.482902896578612,-1.0311214112386,0.0610894404411072,0.384140772965288,-0.245309604148825,0.529980327880961
"CZE",1995,0.487147318092307,-1.23711627660234,0.146883830347172,0.431364991525011,0.46171687357883,0.315486825246444,0.786146332248302,-0.499904013219947,-1.33976750955355,-0.8059570342624
"CZE",1996,0.407027799573119,-1.18211541215073,0.104574248443469,0.361883420819084,0.622374979141179,0.495796698988264,0.672778419350788,-0.525184985697461,-1.0774086834477,-0.821540063251819
"CZE",1997,0.627773183812942,-1.09638736741357,-0.0110231449139512,0.459675050918188,0.398199779385294,0.445640130199231,0.681090105750167,-0.400363933253509,-1.13829654096005,-0.725601765081641
"CZE",1998,0.0793791837474627,-1.25863545602973,0.205180120768708,0.439820873025444,0.372816368088521,0.362313910591477,0.840665412075536,-0.354623120251769,-0.985181955360875,-0.67950969324811
"CZE",1999,0.588072489013553,-1.05623066537398,0.0890310096054887,0.18824987368218,0.0465362877143651,0.294176787119158,0.487668834578959,-0.430498496239912,-0.833863830126091,-0.712803083888921
"CZE",2000,0.502804194591334,-0.989748977708463,0.181900672149508,0.351017470838729,0.665994901674185,0.470223163277303,0.571369113313954,-0.475440631554509,-0.806682650057728,-0.706299333256882
"CZE",2001,0.51368934511526,-0.90410810939786,0.164517490512287,0.377751228312637,0.622351454726572,0.54074684854857,0.680985109961443,-0.430985700971,-1.06367724194699,-0.65023646767593
"CZE",2002,0.810408082485724,-0.735409644702446,0.166046267709805,0.326468304785136,0.384966148317775,0.517892010906355,0.530931173143765,-0.19110667743173,-0.809389257193218,-0.407284079196801
"CZE",2003,1.00284682685071,-0.560247082689346,0.200228927537493,0.576383775456131,0.622792727538056,0.465736583835193,0.74669052749751,-0.112356008295357,-0.8184915574747,-0.284564561868734
"CZE",2004,0.805346214199623,-0.502118320981375,0.127397486697215,0.295503534377691,0.50540014082609,0.390426274234988,0.810666020776748,-0.602755772409288,-0.89227099571835,-0.683712981919744
"CZE",2005,0.905144095230737,-0.263916386863252,0.324768596775215,0.389835052490642,0.600001782984227,0.293048258158475,0.465935298078859,-0.332101224127706,-1.08738388264615,-0.345633340074896
"CZE",2006,0.882318950992254,-0.0614688593460361,0.370969402290039,0.291401061647517,0.315609101326588,0.30214319911117,0.581110163750342,-0.420470874578379,-1.63445140376823,-0.34733464793656
"CZE",2007,0.620189028874581,-0.0249146995011765,0.36028652814284,0.37048398333863,0.344047352524595,0.467307167234457,0.496699424532945,-0.466311731603777,-0.928509187273797,-0.376726748856413
"CZE",2008,0.538751645488474,0.0196634753771501,0.361392896748835,0.0553632627177967,0.218072286027737,0.193317807382081,0.946735339251357,-0.4792337040277,-0.928509187273797,-0.374137069835755
"CZE",2009,0.771994721716815,0.0372740335239086,0.451673437775811,0.0386883620938054,0.336967302576532,0.111332111425981,0.967021150120666,-0.349894940711375,-0.928509187273797,-0.241175741586791
"CZE",2010,0.682114280714333,0.0635319002604294,0.209873809155728,0.390222680151688,0.207396776756625,0.370310124060789,0.790854352679456,-0.443905245751631,-0.829564157570111,-0.371880004918045
"CZE",2011,0.272880090976737,-0.0894485023163042,0.373877324184744,0.3171977358977,0.316142959385049,0.432744207629524,0.495740746063914,-0.605785562884642,-0.633041629194994,-0.504657756046378
"CZE",2012,0.142757097756875,-0.144697965272715,0.515650023996413,0.177044984742637,0.137032637087041,0.346453739900493,0.357786864006439,-0.432297601195265,-0.73107688976961,-0.343592310967573
"CZE",2013,0.212606358001725,-0.0739617196167788,0.386746580021229,0.386430065011776,0.0530874821213616,0.338948463389202,-0.0302946821493461,-0.346349482855061,-0.0540143349474617,-0.286842391358614
"CZE",2014,0.0917544386644732,-0.0430360074150647,0.513301553619514,0.520584344519502,0.538633696855224,0.451069280876368,0.00853841505516575,-0.182445435734883,-0.245309604148825,-0.112761941703053
"CZE",2015,0.415427719887424,0.324985769279426,0.546873393026147,0.417218396572108,0.223649443209351,0.355757277263177,0.563064815918921,-0.182445435734883,0.323636757685374,0.00127583589266836
"CZE",2016,0.194929800264268,0.263027002278488,0.545829476022696,0.351718808375102,0.246859993598756,0.195148475646186,0.67032786654644,0.2308661798489,0.878325931817576,0.31793267736394
"CZE",2017,0.268984543830657,0.482751033665491,0.580861017693905,0.372955917404951,0.195926419016555,0.219697322618168,0.742326111987806,0.264414462340375,0.694953640167089,0.417032421806496
"DEU",1990,-0.123176621880014,-0.702005678478435,0.702782972308183,1.59111586940541,1.19512458858892,1.42058348951506,1.22880050693127,0.889830432601665,0.238094692683042,0.61540706193341
"DEU",1991,-0.264706976182929,-1.01052386659458,0.580525630240836,1.40613452650644,1.09695533138038,1.45237165807403,1.32809773303968,0.890395270477846,0.0490748482685322,0.49609334356896
"DEU",1992,-0.169333365574721,-0.603079856962944,0.554130692782636,1.61305831107646,1.21865532513973,1.42728100054174,1.21057597881337,1.02291873049102,0.289669446946305,0.713330373194322
"DEU",1993,-0.0805876687068896,-0.562211220448141,0.662684328040377,1.45939299178525,0.937219489663204,1.30470935906035,1.22751864796153,0.850772950540213,0.61193423217565,0.613524677440346
"DEU",1994,0.167113231818728,-0.636015451681288,0.597417491209305,1.36608012959963,1.05956792082425,1.40665787301834,1.36924673913002,1.13931322186182,0.341919412685255,0.809262391528085
"DEU",1995,-0.066252520634983,-0.560287123404537,0.774120934278383,1.67601259903051,1.13191368379159,1.49442687202481,1.31001737623308,1.19801068889355,0.180418455382666,0.923866509887496
"DEU",1996,-0.0340720314116995,-0.498558190076173,0.671542321724645,1.83270087151953,1.30947361239731,1.64420187977993,1.28747412812164,1.09630521596036,0.379448359742847,0.832848072510692
"DEU",1997,-0.0339373637223291,-0.432027860707573,0.728494343929212,1.79066743110591,1.01354703187711,1.49581343913635,1.23639722158462,1.14035192429435,0.427553246667851,0.902198163276771
"DEU",1998,-0.0182046941253146,-0.359386301701602,0.905588777924827,1.72140486261701,0.992986809695859,1.68100468357794,1.11418904011287,0.9528224197668,0.643870771837811,0.816640284132622
"DEU",1999,0.00940095197877516,-0.2743697826324,0.879080671840702,1.65653612877029,1.02677433775161,1.37095656307153,1.08170185847128,0.906484810441411,0.440048771715224,0.796662958267686
"DEU",2000,-0.181905374875839,-0.280014628346407,0.87114389073698,1.60242687368365,1.19418041744698,1.41047020592322,1.33881825176356,1.15453226698413,0.579948150946538,0.993859986907373
"DEU",2001,-0.125745231671629,-0.163265240930812,0.958286990060819,1.59573009678299,1.46285121868506,1.6011194077166,1.1248362505038,1.20733687498211,0.711941042227742,1.09244036389159
"DEU",2002,-0.0647294128078971,-0.0966976741257366,0.930569345151089,1.635802410019,1.49429857232384,1.64281309644572,0.949309581132616,1.13414777421976,0.669352220120748,1.04512535323949
"DEU",2003,-0.07849965516781,-0.0800827715835291,1.0274661785972,1.38432396146734,0.51387325739274,1.21372581273362,1.02295653227818,1.40771233032291,0.759878963665356,1.2962852412055
"DEU",2004,-0.148035276950967,-0.0331100918653116,1.01787967309989,1.35417566549947,0.526994938334804,1.18822585314266,1.02133229671008,1.37274469208361,0.818055158301988,1.27896339443396
"DEU",2005,-0.144006695892015,0.0648022778325434,1.01632893047305,1.27786418196382,0.421723450979751,1.09920766823275,1.12331738651229,1.34609051019848,0.903611111288833,1.28502814569326
"DEU",2006,-0.238607784650263,0.173141432770654,1.08047512227255,1.22815699693626,0.402574908787464,1.05015871186147,1.41137026831051,1.1357935239247,1.1506211305701,1.16225094180607
"DEU",2007,-0.383044681607623,0.215207116685543,1.13672811196672,1.20586190099012,0.42075030542814,1.03314338706412,1.55554531891067,1.64348036695479,0.602702427853851,1.59983888415592
"DEU",2008,-0.357071116996887,0.31951866815247,1.17618439836771,1.15363172244992,0.412190265906045,0.984211911784864,1.22779716516134,1.58690986482302,0.602702427853851,1.59404432784998
"DEU",2009,-0.0550408390165171,0.42076749592943,1.08086427081148,0.709970055103602,0.405676795231286,0.599520603185233,1.27817362140246,1.44212270067434,1.1506211305701,1.4813254173695
"DEU",2010,-0.152007841725656,0.501496080025162,1.09061678435091,0.710598001306928,0.432412798638603,0.606820304128469,1.35233154609272,1.40567842350787,1.1506211305701,1.47744376434235
"DEU",2011,-0.229188514739541,0.672295934024903,1.13753946128524,0.767748651735213,0.505041091240706,0.672123737107896,0.906325892735456,1.21187513544117,1.06021910070067,1.38148960424381
"DEU",2012,-0.20418537826862,0.762380137555828,1.23647999652185,0.760006391085051,0.523445033662312,0.670553550625445,1.00118134572748,1.22674888692666,1.24066537584915,1.44474814679126
"DEU",2013,-0.151957719278005,0.871867685019956,1.20965994422396,0.772772673235186,0.537060713101545,0.684473099671392,0.788687461882738,1.26282024641095,1.06021910070067,1.49842944431828
"DEU",2014,-0.182109069050018,0.965584170456814,1.17145560911626,0.79202135305297,0.55178370330421,0.703966016698227,0.526191591584687,1.22701770100819,1.06021910070067,1.48647073240398
"DEU",2015,-0.245489533492451,0.969867266481813,1.22057836007739,0.802447623889147,0.581654921284176,0.720201965284915,0.296879209428359,1.22701770100819,1.59734055319109,1.50031393502425
"DEU",2016,-0.24456399807675,1.05501408344748,0.921334685423175,0.754861626043968,0.506409574375491,0.661954306321531,-0.00606776103836649,0.839189784155339,1.50868959035488,1.13381016633485
"DEU",2017,-0.26445441237204,1.17356050658892,1.07842205010754,0.85101171068113,0.30139916748103,0.779816456867877,0.108076136739825,0.886182204414443,1.50868959035488,1.24616297980886
"DNK",1990,-1.52397921538736,-1.35547618212714,1.26484827444837,1.63040990140043,2.34496793350513,1.87610542629592,1.97249565637388,1.25128409783714,0.693278850694885,0.865266594671595
"DNK",1991,-1.46163398777347,-1.30533230995242,0.819654174111035,1.62838463931779,2.31535852692689,1.86529948858558,1.82171600283482,1.26966479277953,0.715096537460233,0.78017247172214
"DNK",1992,-1.17071308503706,-1.10012879410025,0.907977579360359,1.65826905374046,2.3428122113416,1.89609404108702,1.86703309707627,1.34380305603369,0.892880245620796,0.921667188500511
"DNK",1993,-1.48730435775748,-1.09614783623383,0.785508293853056,1.67673213107365,2.31977565066583,1.90279281032674,1.71997702837984,1.17623125076308,0.980898047283409,0.755664768466516
"DNK",1994,-1.59716179766488,-1.37179942269896,0.737233422201403,1.65677628147294,2.11314690260927,1.82553218352832,1.55903927868781,1.35898656314975,0.891980281472468,0.812292205874379
"DNK",1995,-1.68690491193224,-1.28733688751934,0.971967634888969,1.83534304382141,2.21957395193508,1.76144292291471,1.55761942901854,1.36175129812148,1.15343619844757,0.899011758576847
"DNK",1996,-1.73218910489175,-1.2614022412314,0.838828944650986,1.73666991913675,2.13920241715065,1.75130354758624,1.60083024297433,1.34835809649654,1.22039599275891,0.861401043209102
"DNK",1997,-1.79318812093391,-1.23884344976302,0.599882365538498,1.64143798462618,2.16171555601046,1.86965742679566,1.6574391514332,1.31848067551131,1.10630447279537,0.782300532885196
"DNK",1998,-1.76277136260243,-1.18578405456137,1.14027007138593,1.49494852680646,2.02439095579922,1.67530055297483,1.71694488113109,1.4102688949702,1.18095811750292,1.01061235395878
"DNK",1999,-1.73865121252715,-1.1200150251895,1.09137044331935,1.50652268983135,2.00482987635446,1.67804397277126,1.67121984407622,1.51295740631507,1.16847233199873,1.10004238178327
"DNK",2000,-1.7885090708626,-1.07372432057021,0.997290529835883,1.56352546341808,1.98101675467799,1.71452055014355,1.28458417256783,1.2597417822941,1.28191614464017,0.884101740798285
"DNK",2001,-1.74254644895148,-1.00838554170084,1.09738693023791,1.4933036147403,1.90924587967396,1.63918376553884,1.42919835705825,1.51084988753658,1.41275086530938,1.13185600981379
"DNK",2002,-1.71952313766368,-0.968758853615063,1.1694740851661,1.51931677675714,2.0233418316683,1.69336304590999,1.65262203822787,1.48942789182855,1.62805750327464,1.14437487470427
"DNK",2003,-1.69300714593029,-0.922255654283896,0.902302628696526,1.51044419571271,1.98801358931228,1.67591686285632,1.48747426145629,1.33780440273517,1.25083322668613,0.96630198117326
"DNK",2004,-1.68885393942852,-0.840248726777007,1.26652347692976,1.48656332626343,1.83622519159299,1.61243102173285,1.27370550103057,1.53804762596525,1.37162115041606,1.24547960743959
"DNK",2005,-1.69879638772658,-0.762675370575585,1.09046579723824,1.39858607292407,1.60524375558958,1.47707224425911,1.43909965383274,1.24264393694377,1.56232794081358,0.983283786962194
"DNK",2006,-1.77456196633104,-0.706719404664563,1.57368537170069,1.38188245208844,1.50859969014433,1.43674682180576,1.45284656377911,1.39539609467684,1.94858760469618,1.24710716091325
"DNK",2007,-1.7595044342141,-0.639633254997473,1.35425774916988,1.44291121643457,1.62721635116316,1.5183740281726,1.79814355388417,1.6681810906183,1.86127241809003,1.43085002052483
"DNK",2008,-1.62087892093008,-0.51445649660477,1.0858849724423,1.51261886508789,1.85407059927056,1.63789117680419,1.94493305978747,1.66935712793049,1.86127241809003,1.39873059085361
"DNK",2009,-1.35872297209208,-0.404055925830494,1.21018209280192,1.4910922356118,2.03903768666848,1.67692773791079,1.9333269648144,1.58566973322422,1.86127241809003,1.39451265880369
"DNK",2010,-1.44447879223864,-0.418811572856751,1.30713311312389,1.76201209581008,1.88588291896547,1.84703987093245,1.78096045684857,1.4089190796536,1.77362846576924,1.2720653969609
"DNK",2011,-1.39262342485905,-0.314733861362745,1.23541541893564,1.76844936523272,1.80703046262698,1.83218304739089,1.97325138516036,1.49631179218318,1.59734055319109,1.35422252307387
"DNK",2012,-1.49557439960412,-0.362296272253299,1.22049817896836,1.73814153611069,1.63270589439107,1.76349714870374,1.13648917215124,1.40678569058341,1.77362846576924,1.26427530648071
"DNK",2013,-1.50800077023728,-0.325072791793374,1.20622298636101,1.86858537125216,1.59476797588776,1.86794121337892,0.530006665566504,1.34259114360875,1.68565233461465,1.21929069795418
"DNK",2014,-1.51455829731483,-0.267398195846383,0.824387339697676,1.78418792729444,1.42718324597418,1.75645335441542,0.437882198809639,1.31157138666799,1.68565233461465,1.11262501976258
"DNK",2015,-1.59577738991791,-0.280984737631201,0.992897104635972,1.66175814518839,1.30152601250328,1.62078224884412,0.821317733275009,1.31157138666799,1.68565233461465,1.15201224791647
"DNK",2016,-1.58316714699392,-0.211746973902666,1.09032551316384,1.6517257440631,1.22974767077781,1.59629106155932,0.818879652540778,1.26594062260076,1.68565233461465,1.1599186755998
"DNK",2017,-1.69361318372016,-0.23820136142825,0.882952042295201,1.62618351844801,1.29306006840715,1.55300736166731,0.574598362429183,1.19898859630191,1.68565233461465,1.04486740435029
"ESP",1990,0.508915820662841,-0.608048682291462,0.86391784356668,-0.938303172730641,0.367671113229201,-0.390390043085655,0.832371073452133,0.704129139595476,0.0261006636816987,0.533336149373969
"ESP",1991,0.302274556892627,-0.793667452174679,0.956244693203701,-0.899000353601727,0.331538121821345,-0.398785072805606,0.8003625006299,0.719030678801739,-0.340688768459579,0.515946778510323
"ESP",1992,0.2597833687954,-0.736779807444213,0.956560135381237,-0.891122736558593,0.235887554937232,-0.451363107285589,0.777947843392066,0.867094440447502,-0.162636127642116,0.652214776785946
"ESP",1993,0.494057539882064,-0.602414354092146,0.894970720118432,-0.872743426236173,0.238906291966033,-0.442938719717994,0.891593242870005,0.792486578542941,-0.0230426060303132,0.614471435637034
"ESP",1994,0.322846706528742,-0.717922242234698,0.990724429571981,-0.82239038780827,0.155148326090958,-0.470346150148356,0.9112770181129,0.728773673532014,-0.454148082459637,0.554387859096967
"ESP",1995,0.726590833754976,-0.739822118958078,0.836651287540555,-0.17399708376997,0.217272933848934,-0.0986439873052324,0.828080543742488,0.742566324424146,-0.118801421338372,0.519712152499309
"ESP",1996,0.450835936457456,-0.785975706225941,1.06810498736114,0.302450628001519,0.177819812898955,0.213665308240984,0.605763976226,0.570800763672351,-0.378914185983963,0.426852701053657
"ESP",1997,0.431762018321685,-0.706984987476675,0.932743430316158,0.292966883958478,0.163952300889793,0.202353039512343,0.702288405788372,0.746956102435978,-0.217329689460502,0.557352172494763
"ESP",1998,0.378956474684719,-0.639506061507264,0.825365259918,0.634925658280125,-0.904990374131041,0.310941972889764,0.841503731517317,0.793043431664524,-0.0657581102676738,0.58642086068813
"ESP",1999,0.347932651618279,-0.548276898726064,0.895603077083023,0.640393772338099,-0.929496238973897,0.314118174970257,0.25850765943686,0.785816181063014,-0.0697465119562413,0.624739623723296
"ESP",2000,0.127663170420518,-0.526973591341378,0.779211845826573,0.607901411423972,-0.988595772762214,0.277649469972241,0.737514247916138,0.707001753011507,-0.336118344980652,0.537129858867996
"ESP",2001,0.446174406684879,-0.250514100319616,0.745670735420731,0.0919178137501035,-0.14208419931037,0.158947595617899,0.411798098938088,0.760526278381188,-0.0664801808085155,0.651044482980396
"ESP",2002,0.361018727670775,-0.230342961721322,0.780471308318113,-0.0487415028682647,0.432336024778268,0.250363964247922,0.689840614874225,0.826743197081512,-0.312520381664485,0.719378274205245
"ESP",2003,0.342609567158576,-0.169059480998419,0.759817575179302,-0.140703555646243,0.131752388495841,0.118379383369401,0.82228683011991,1.01276316758403,-0.250353404864286,0.882254240174526
"ESP",2004,0.322985702206847,-0.0861865635192273,0.889284806692348,0.0949521479051266,0.837650684152708,0.282899461822426,0.550379752186073,0.706537414844886,0.0980589571030155,0.69128241705137
